post_id	post_content	post_accessibility_content	post_hashtags	post_user_tags	post_like_count	post_comment_count	post_date	post_is_video	post_is_ad
B7nW5DTH-wH	Meet the members of Singapore’s first F&B Sustainability Council! An industry-level initiative established by The Loco Group, we are excited to have some of the top F&B players in Singapore join us in a collective effort to becoming more sustainable in our operations! . The council serves as a platform for Singapore F&B companies to set and strive towards their own sustainability targets, while being held accountable through quarterly roundtables where committee members report on progress, pool resources, share best practices and learnings, and when necessary, lobby support in the supply chain, media or government. . Interested to find out more about #locogreensteps and the council? Head on over to: www.super-loco.com/locogreensteps. . @lobeholdgroup #spaespritgroup @grandhyattsing @cichetirestaurant @graintraders @13gastrowine @ecproof @proofandcompany @theprovidore @troublebrewingsg and The Better Food Distribution Co. !. . #superloco #superlococustomshouse #wearesuperloco. .. .. .. .. .. .. #greenisthenewblack #goinggreen #greenliving #greenisgood #saynotostraws #noplasticstraws #skipthestraw #savetheplanet #carbonneutral #ecoconscious #earthfriendly #ecowarrior #sustainability #sustainabilitymatters #sustainabilitybrand #livemoreconsciously #littlegreensteps #sustainabilityissexy		#locogreensteps | #spaespritgroup | #superloco | #superlococustomshouse | #wearesuperloco | #greenisthenewblack | #goinggreen | #greenliving | #greenisgood | #saynotostraws | #noplasticstraws | #skipthestraw | #savetheplanet | #carbonneutral | #ecoconscious | #earthfriendly | #ecowarrior | #sustainability | #sustainabilitymatters | #sustainabilitybrand | #livemoreconsciously | #littlegreensteps | #sustainabilityissexy	@lobeholdgroup | @grandhyattsing | @cichetirestaurant | @graintraders | @13gastrowine | @ecproof | @proofandcompany | @theprovidore | @troublebrewingsg	38	0	2020-01-22 16:18:54	False	False
B7nWPlknrlY	Meet the members of Singapore’s first F&B Sustainability Council! An industry-level initiative established by The Loco Group, we are excited to have some of the top F&B players in Singapore join us in a collective effort to becoming more sustainable in our operations! . The council serves as a platform for Singapore F&B companies to set and strive towards their own sustainability targets, while being held accountable through quarterly roundtables where committee members report on progress, pool resources, share best practices and learnings, and when necessary, lobby support in the supply chain, media or government. . Interested to find out more about #locogreensteps and the council? Head on over to: www.super-loco.com/locogreensteps. . @lobeholdgroup #spaespritgroup @grandhyattsing @cichetirestaurant @graintraders @13gastrowine @ecproof @proofandcompany @theprovidore @troublebrewingsg and The Better Food Distribution Co. !. . #luchaloco #ourduxton #wearesuperloco. .. .. .. .. .. .. #greenisthenewblack #goinggreen #greenliving #greenisgood #saynotostraws #noplasticstraws #skipthestraw #savetheplanet #carbonneutral #ecoconscious #earthfriendly #ecowarrior #sustainability #sustainabilitymatters #sustainabilitybrand #livemoreconsciously #littlegreensteps #sustainabilityissexy		#locogreensteps | #spaespritgroup | #luchaloco | #ourduxton | #wearesuperloco | #greenisthenewblack | #goinggreen | #greenliving | #greenisgood | #saynotostraws | #noplasticstraws | #skipthestraw | #savetheplanet | #carbonneutral | #ecoconscious | #earthfriendly | #ecowarrior | #sustainability | #sustainabilitymatters | #sustainabilitybrand | #livemoreconsciously | #littlegreensteps | #sustainabilityissexy	@lobeholdgroup | @grandhyattsing | @cichetirestaurant | @graintraders | @13gastrowine | @ecproof | @proofandcompany | @theprovidore | @troublebrewingsg	20	0	2020-01-22 16:13:15	False	False
B7AtEpjh-Pc	I Singapore är plastmuggar lika vanliga som plastsugrör. . Jag fick nya fina sugrör av metall av @mathilda_n i julklapp. Så nu blev dagens limejuice 50% bättre i alla fall 🙌🏼♻️. Allra bäst är de såklart i favoriten Young Coconut 🥥 . #noplasticstraws #nowaste #twoyearsinsingapore		#noplasticstraws | #nowaste | #twoyearsinsingapore	@mathilda_n	13	1	2020-01-07 16:02:21	False	False
B6ZhiptHpCF	Letting the merlion drink from my straw #sustainable #straw #singapore #merlion #merlionpark #traveller #travellingaround #noplastic #noplasticstraws		#sustainable | #straw | #singapore | #merlion | #merlionpark | #traveller | #travellingaround | #noplastic | #noplasticstraws		37	6	2019-12-23 10:51:12	False	False
B6ZWbVgHnbc	2 more days to celebrate 🎄🎄 This Christmas, if you receive invitations from friends and family for get-togethers, give it a go with some reusable straws. Other than being more eco-friendly, nubo straws comes in 4 great colors and you can also add a touch of frivolity to your favorite drinks. 🍹. .. How do you celebrate your holidays? Let us know or tag us in your posts, especially if you’re using your reusable cups or reusable straws!. .. Buy 2 straws now and get 10% off with promo code 𝗻𝘂𝗯𝗼𝘀𝘁𝗿𝗮𝘄 🐳 Link @mamashop.sg bio now!			@mamashop.sg	10	1	2019-12-23 09:14:05	False	False
B44V2LiJsUK	Here I am.. first Starbucks in Singapore! Sipping toffee nut crunch frappuccino.. with my Dell steel cup and straw #iwork4dell #starbucks #frappuccino #noplasticcups #noplasticstraws #stainlesssteelstraw		#iwork4dell | #starbucks | #frappuccino | #noplasticcups | #noplasticstraws | #stainlesssteelstraw		44	3	2019-11-15 17:02:41	False	False
B4maenVBrRz	📍🇸🇬 Singapore. . Set your gluten free this weekend @thebutcherswifesg?. . Full Breakfast from the Butcher | S$29 served with organic eggs, lamb sausage & pistachio, grilled flat mushrooms, mushrooms ketchup, honey & mustard ham, sweet potato rosti & tomato sambal with their house baked brioche gluten free bread. I had my eggs sunny side-up. They were all very yummy. Lamb sausage might be strong for some but I liked it.. . Sailor Man | S$12 fresh juice with spinach, kiwi, orange, pineapple and carrot. Definitely a power drink for me. #thebutcherswifesg has a strict #noplastic policy so their straw is 100% biodegradable made from plants. Awesome!. . Verdict: #SBsaysYes		#thebutcherswifesg | #noplastic | #SBsaysYes	@thebutcherswifesg	27	1	2019-11-08 17:56:50	False	False
B4BvRUjj1j9	Cheers to the weekends...are you a coconut lover? Have you tried @redbullsg latest coconut berry edition? It tastes great by itself and goes well as a mixer, and of course it gives you that extra energy boost too. It’s available now at any local @7elevensg store.. .. PS: don’t worry, that was a paper straw, love brands who are environmentally friendly and actually making an effort to reduce plastic waste. #reducereuserecycle #noplasticstraws .. @wcommunications.sg #redbullcoconutberry		#reducereuserecycle | #noplasticstraws | #redbullcoconutberry	@redbullsg | @7elevensg | @wcommunications.sg	5921	121	2019-10-25 12:06:37	False	False
B3XLZUIhZKY	I am in Singapore but I dont forget to bring my lovely straw and use it when I get a chance #noplasticstraws @lablife.official		#noplasticstraws	@lablife.official	6	0	2019-10-08 23:25:02	False	False
B2gVPETDCPE	This Pumpkin Pie Smoothie is sooooo frickin’ good. Recipe soon to come on my blog www.CherylMiles.com. 🎃 #ecofriendlystraw: @bamboostrawgirl 👍🏼. .. .. .. 📸: @canonsingapore #canong7xmarkii. .. #halloween #pumpkin #pumpkinpie #pumpkinpiesmoothie #smoothie #freerecipe #healthyeats #recipe #smoothierecipe #homechef #noplasticstraws #bamboostraw		#ecofriendlystraw | #canong7xmarkii | #halloween | #pumpkin | #pumpkinpie | #pumpkinpiesmoothie | #smoothie | #freerecipe | #healthyeats | #recipe | #smoothierecipe | #homechef | #noplasticstraws | #bamboostraw	@bamboostrawgirl | @canonsingapore	12	0	2019-09-17 16:12:47	False	False
B2iU33-lJb5	Meet us at Stand no. 5106, FHM FOOD and HOTEL MALAYSIA. 24-27 SEPTEMBER 2019. We will bring our biodegradable paper drinking straws there! We will be so delighted to receive you at our booth! . #paper #paperstraw #paperstraws #paperstrawsupplier #biodegradablestraws #drinkingstraw #drinkingstraws #straw #straws #noplasticstraws #noplasticstraw #partysupplies #partysupply #partystraws #singaporefood #singaporehotels #singaporerestaurant #indonesia #singapore #indonesiafood #hotelindonesia #indonesianrestaurant		#paper | #paperstraw | #paperstraws | #paperstrawsupplier | #biodegradablestraws | #drinkingstraw | #drinkingstraws | #straw | #straws | #noplasticstraws | #noplasticstraw | #partysupplies | #partysupply | #partystraws | #singaporefood | #singaporehotels | #singaporerestaurant | #indonesia | #singapore | #indonesiafood | #hotelindonesia | #indonesianrestaurant		7	0	2019-09-18 10:48:06	False	False
B2YtOLbF1kA	Dis drink 4 me? But I can’t reach... 😊 . It’s hazy out there. Don’t forget to drink up! 🥛. .. #catstagramsg #catstagram #instacat #sgcats #adoptdontshopsg #adoptdontshop #catlovers #catsofinstagramsg #catsofsingapore #catsofigsg #thedailykitten #catlife #catsmartsg #kittensg #kittensofinstagram #bestmeow #sgragdolls #meowbox #caturday #sghaze #noplasticstraws		#catstagramsg | #catstagram | #instacat | #sgcats | #adoptdontshopsg | #adoptdontshop | #catlovers | #catsofinstagramsg | #catsofsingapore | #catsofigsg | #thedailykitten | #catlife | #catsmartsg | #kittensg | #kittensofinstagram | #bestmeow | #sgragdolls | #meowbox | #caturday | #sghaze | #noplasticstraws		30	0	2019-09-14 17:08:27	False	False
B2DKXb-AFT1	Reposted from @atta_handmade (@get_regrann) -  Saat mengunjungi negara ini, satu kata yg terucap 'BERSIH!' Jalanannya bebas sampah, bahkan ada denda yg sangat tinggi bagi yg buang sampah sembarangan, yaitu 300 - 1000 SGD atau setara 3-10jt, wow!! Jadi sedih banget kalo di indonesia, betapa banyak orang yg gak peduli soal sampah. Bukan hanya di kota-kota, bahkan kalo melakukan aktivitas naik gunung pun, masih banyak ditemukan sampah berceceran 😖😤 Dan taukah dear, negara kita merupakan peringkat ke2 di dunia sebagai penghasil sampah plastik, prestasi? Absolutely not!. . Ayo ganti kebiasaan kita memakai apapun yg serba plastik, salah satunya sedotan minuman.. Ganti dengan sedotan bambu yg lebih ramah lingkungan, dan dapat dipakai berkali-kali bahkan bisa awet sampai setahun!. Bayangkan berapa pengurangan sampah sedotan plastik selama setahun yg bisa kita lakukan?. . #ayomulaidaridirisendiri. #noplasticstraws . #noplasticstrawchallenge. #attahandmade #attahandmadegopublic #attahandmadegoestosingapore #attajalanjalankesingapura #sedotanbambuatta #sedotanbambuattahandmade		#ayomulaidaridirisendiri | #noplasticstraws | #noplasticstrawchallenge | #attahandmade | #attahandmadegopublic | #attahandmadegoestosingapore | #attajalanjalankesingapura | #sedotanbambuatta | #sedotanbambuattahandmade	@atta_handmade | @get_regrann	27	0	2019-09-06 08:19:50	False	False
B122YNVnx2Y	Globe warning is real I am serious (ѕανє тнє σиℓу ρℓαиєт ωє нανє ) . #noplasticstraws #noplastic . #reducewaste #reuseable #recycle ....... .. 📸: @yong_hazelle . ...... 📷: Canon EOS 60D... .. ✴️: #otherphotographybyhazelle88 .. .. .. .. .. .. .. .. .. ------------------------------------------------------------------ #ig_myshot . #ig_daily . #ig_photooftheday . #canonphotography . #communityfirst . #wanderlust . #earthhour2019 . #earthhoursingapore . #ig_exquisite . #lovephotography . #justgoshoot . #moodygrams . #photographyeveryday . #shotzdelight . #passionmadepossible . #edgygrams . #illgramers. #madaboutsingapore2019 . #ThroughTheLens. #urbanphotography . #citykillerz . #visualwanderlust. #visualsingapore. #singaporeinstagram		#noplasticstraws | #noplastic | #reducewaste | #reuseable | #recycle | #otherphotographybyhazelle88 | #ig_myshot | #ig_daily | #ig_photooftheday | #canonphotography | #communityfirst | #wanderlust | #earthhour2019 | #earthhoursingapore | #ig_exquisite | #lovephotography | #justgoshoot | #moodygrams | #photographyeveryday | #shotzdelight | #passionmadepossible | #edgygrams | #illgramers | #madaboutsingapore2019 | #ThroughTheLens | #urbanphotography | #citykillerz | #visualwanderlust | #visualsingapore | #singaporeinstagram	@yong_hazelle	36	0	2019-09-01 13:34:17	False	False
B1oUgc8HkWv	Regrann @atta_handmade. Saat mengunjungi negara ini, satu kata yg terucap 'BERSIH!' Jalanannya bebas sampah, bahkan ada denda yg sangat tinggi bagi yg buang sampah sembarangan, yaitu 300 - 1000 SGD atau setara 3-10jt, wow!. . Jadi sedih banget kalo di indonesia, betapa banyak orang yg gak peduli soal sampah. Bukan hanya di kota-kota, bahkan kalo melakukan aktivitas naik gunung pun, masih banyak ditemukan sampah berceceran 😖😤 Dan taukah dear, negara kita merupakan peringkat ke2 di dunia sebagai penghasil sampah plastik, prestasi? Absolutely not!. . Ayo ganti kebiasaan kita memakai apapun yg serba plastik, salah satunya sedotan minuman.. Ganti dengan sedotan bambu yg lebih ramah lingkungan, dan dapat dipakai berkali-kali bahkan bisa awet sampai setahun!. Bayangkan berapa pengurangan sampah sedotan plastik selama setahun yg bisa kita lakukan?. . #ayomulaidaridirisendiri. #noplasticstraws . #noplasticstrawchallenge. #attahandmade #attahandmadegopublic #attahandmadegoestosingapore #attajalanjalankesingapura #sedotanbambuatta #sedotanbambuattahandmade		#ayomulaidaridirisendiri | #noplasticstraws | #noplasticstrawchallenge | #attahandmade | #attahandmadegopublic | #attahandmadegoestosingapore | #attajalanjalankesingapura | #sedotanbambuatta | #sedotanbambuattahandmade	@atta_handmade	30	0	2019-08-26 22:08:57	False	False
B1oH3SiAr8u	Saat mengunjungi negara ini, satu kata yg terucap 'BERSIH!' Jalanannya bebas sampah, bahkan ada denda yg sangat tinggi bagi yg buang sampah sembarangan, yaitu 300 - 1000 SGD atau setara 3-10jt, wow!! Jadi sedih banget kalo di indonesia, betapa banyak orang yg gak peduli soal sampah. Bukan hanya di kota-kota, bahkan kalo melakukan aktivitas naik gunung pun, masih banyak ditemukan sampah berceceran 😖😤 Dan taukah dear, negara kita merupakan peringkat ke2 di dunia sebagai penghasil sampah plastik, prestasi? Absolutely not!. . Ayo ganti kebiasaan kita memakai apapun yg serba plastik, salah satunya sedotan minuman.. Ganti dengan sedotan bambu yg lebih ramah lingkungan, dan dapat dipakai berkali-kali bahkan bisa awet sampai setahun!. Bayangkan berapa pengurangan sampah sedotan plastik selama setahun yg bisa kita lakukan?. . #ayomulaidaridirisendiri. #noplasticstraws . #noplasticstrawchallenge. #attahandmade #attahandmadegopublic #attahandmadegoestosingapore #attajalanjalankesingapura #sedotanbambuatta #sedotanbambuattahandmade #testimoniattahandmade		#ayomulaidaridirisendiri | #noplasticstraws | #noplasticstrawchallenge | #attahandmade | #attahandmadegopublic | #attahandmadegoestosingapore | #attajalanjalankesingapura | #sedotanbambuatta | #sedotanbambuattahandmade | #testimoniattahandmade		66	0	2019-08-26 20:18:28	False	False
B1WBscbB3f_	#metalstraw #sg #savetheearth #savetheplanet #savetheenvironment #kopitiam #noplasticstraws #playourpart #weallshouldcare #wecandothis #protectourearth #protectourplanet #savetheanimals #usenondisposablestraws #stopusingplasticstraws #eco #environmentallyfriendly #ecofriendly		#metalstraw | #sg | #savetheearth | #savetheplanet | #savetheenvironment | #kopitiam | #noplasticstraws | #playourpart | #weallshouldcare | #wecandothis | #protectourearth | #protectourplanet | #savetheanimals | #usenondisposablestraws | #stopusingplasticstraws | #eco | #environmentallyfriendly | #ecofriendly		17	0	2019-08-19 19:38:14	False	False
